SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,clv,tenure_monthly_interaction,premium_services_count,tenure_monthly_ratio,tenure_per_premium_service,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,clv_tier_Medium,clv_tier_High
1,44,104.15,4495.65,0,4482.6,4582.6,2,0.42246759075883256,21.9999890000055,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,65,109.15,6941.2,1,6994.75,7094.75,3,0.5955107595463971,21.66665944444685,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
1,7,48.2,340.35,0,237.40000000000003,337.40000000000003,1,0.1452282127546014,6.9999930000070005,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,72,25.1,1789.9,0,1707.2,1807.2,0,2.8685257821304466,72000000.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False
1,8,100.15,908.55,0,701.2,801.2,1,0.07988017893279901,7.9999920000080005,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,16,65.2,1043.35,1,943.2,1043.2,1,0.24539876924235016,15.999984000016001,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
1,66,99.5,6822.15,1,6467.0,6567.0,1,0.6633165762480746,65.999934000066,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
0,1,71.55,71.55,1,-28.450000000000003,71.55,0,0.01397624019599944,1000000.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,3,55.9,157.55,0,67.69999999999999,167.7,2,0.0536672620095302,1.499999250000375,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,53,93.9,5029.2,1,4876.700000000001,4976.700000000001,2,0.5644302389304554,26.499986750006624,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,8,64.4,581.7,0,415.20000000000005,515.2,2,0.12422360055553415,3.999998000001,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False
1,69,108.4,7318.2,1,7379.6,7479.6,3,0.6365313594415926,22.99999233333589,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,5,85.3,420.45,0,326.5,426.5,1,0.058616646440602035,4.999995000005001,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,72,107.45,7576.7,0,7636.400000000001,7736.400000000001,3,0.6700791003249967,23.999992000002667,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,13,48.75,633.4,1,533.75,633.75,1,0.26666666119658133,12.999987000013,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,4,85.65,321.65,1,242.60000000000002,342.6,0,0.04670169239110692,4000000.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,54,91.3,4965.0,0,4830.2,4930.2,4,0.5914567295568814,13.499996625000843,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,72,85.95,6151.9,0,6088.400000000001,6188.400000000001,3,0.8376963253322126,23.999992000002667,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,12,106.7,1253.9,1,1180.4,1280.4,2,0.11246485367886735,5.9999970000015,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,1,25.15,25.15,1,-74.85,25.15,0,0.03976142983055945,1000000.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,1,45.2,45.2,0,-54.8,45.2,0,0.02212389331584307,1000000.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,54,110.35,5893.15,1,5858.9,5958.9,3,0.48935205718756636,17.999994000001998,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True
0,69,79.2,5420.65,0,5364.8,5464.8,1,0.8712121102119683,68.99993100006901,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True
0,48,55.5,2627.35,0,2564.0,2664.0,2,0.8648648492817145,23.999988000006,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,48,103.25,5037.55,1,4856.0,4956.0,2,0.464891036659651,23.999988000006,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True
0,8,90.25,743.75,0,622.0,722.0,1,0.08864265829758827,7.9999920000080005,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,71,91.25,6589.6,0,6378.75,6478.75,4,0.7780821832538939,17.74999556250111,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True
0,2,47.8,92.45,1,-4.400000000000006,95.6,1,0.041841003308765626,1.9999980000020001,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,67,100.9,6733.15,0,6660.3,6760.3,2,0.6640237793456514,33.49998325000837,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True
0,34,97.7,3410.0,0,3221.8,3321.8,1,0.34800409060384757,33.999966000034,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,3,69.85,199.85,0,109.54999999999998,209.54999999999998,0,0.04294917619256727,3000000.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,9,65.6,593.3,0,490.4,590.4,2,0.13719511985983052,4.499997750001125,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0,71,104.65,7288.4,0,7330.150000000001,7430.150000000001,3,0.6784519763167512,23.666658777780405,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,57,90.45,5229.8,0,5055.650000000001,5155.650000000001,1,0.6301824142600064,56.999943000057,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True
0,72,63.7,4464.8,0,4486.400000000001,4586.400000000001,4,1.1302982554113303,17.999995500001123,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
1,48,104.5,5068.05,0,4916.0,5016.0,3,0.4593301391451661,15.999994666668444,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,18,20.1,401.85,0,261.8,361.8,0,0.895522343506351,18000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,43,104.3,4451.85,0,4384.9,4484.9,2,0.41227228751416795,21.499989250005374,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True
0,72,93.25,6688.95,0,6614.0,6714.0,4,0.7721179541864026,17.999995500001123,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,35,73.45,2661.1,0,2470.75,2570.75,1,0.47651462931906563,34.999965000035004,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False
0,4,20.7,73.05,0,-17.200000000000003,82.8,0,0.19323670564073886,4000000.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,49,25.25,1211.65,0,1137.25,1237.25,0,1.9405939825507332,49000000.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False
0,71,100.5,7030.65,0,7035.5,7135.5,3,0.7064676546620134,23.666658777780405,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,11,90.6,1020.2,0,896.5999999999999,996.5999999999999,0,0.12141280219191168,11000000.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,63,89.4,5597.65,0,5532.200000000001,5632.200000000001,4,0.7046979786946534,15.749996062500983,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True
1,65,95.45,6223.3,0,6104.25,6204.25,2,0.6809848016659529,32.49998375000812,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,49,20.45,1024.65,0,902.05,1002.05,0,2.3960879023917894,49000000.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0,29,98.6,2933.2,1,2759.3999999999996,2859.3999999999996,1,0.294117644075886,28.999971000029003,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
1,15,83.05,1258.3,1,1145.75,1245.75,2,0.1806140857240929,7.499996250001875,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0,4,19.95,82.9,0,-20.200000000000003,79.8,0,0.20050124308264444,4000000.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,72,109.15,7789.6,0,7758.8,7858.8,3,0.6596426874975475,23.999992000002667,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True
1,26,85.7,2067.0,0,2128.2000000000003,2228.2000000000003,1,0.3033838937761506,25.999974000026,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1,35,102.05,3452.55,0,3471.75,3571.75,1,0.342969129417255,34.999965000035004,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,57,94.7,5468.95,0,5297.900000000001,5397.900000000001,2,0.601900732820478,28.499985750007124,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
0,28,64.4,1802.15,0,1703.2000000000003,1803.2000000000003,1,0.4347826019443695,27.999972000028002,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,25,26.8,733.55,0,570.0,670.0,0,0.9328357860882168,25000000.0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
